,index,Unnamed: 0,FIPS,both_gender_resp_mort,cause_id,cause_name,female_resp_mort,location_id,male_resp_mort,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days SO2,Days PM2.5,Days PM10
29541,546,new jersey_morris,34027.0,34.8330216926806,508,Chronic respiratory diseases,31.307963837512002,2350,40.091208553408705,2013,361,0.8365650969529086,0.14681440443213298,0.01662049861495845,0.0,0.0,0.0,122,58,37,0.0,0.04155124653739612,0.8393351800554016,0.0,0.11911357340720223,0.0
29543,548,new jersey_passaic,34031.0,38.900336668179996,508,Chronic respiratory diseases,34.556892500952,2347,45.64817562767429,2013,287,0.8432055749128919,0.14982578397212545,0.006968641114982578,0.0,0.0,0.0,122,58,37,0.0,0.0,0.7630662020905923,0.0,0.2369337979094077,0.0
29545,550,new jersey_warren,34041.0,48.418494811727115,508,Chronic respiratory diseases,44.536283066046714,2349,54.6759108977037,2013,365,0.7917808219178082,0.1917808219178082,0.01643835616438356,0.0,0.0,0.0,121,62,36,0.0,0.23013698630136986,0.4383561643835616,0.052054794520547946,0.27945205479452057,0.0
29549,554,new mexico_dona ana,35013.0,45.830493974223614,508,Chronic respiratory diseases,39.435390793055504,2396,53.588089326890895,2013,365,0.4136986301369863,0.4383561643835616,0.10684931506849316,0.021917808219178082,0.0054794520547945215,0.0136986301369863,458,112,57,0.0,0.00821917808219178,0.7397260273972602,0.0,0.03287671232876712,0.2191780821917808
29553,558,new mexico_lincoln,35027.0,50.25149667337301,508,Chronic respiratory diseases,44.1514213144094,2390,56.82492038465771,2013,114,0.9824561403508772,0.017543859649122806,0.0,0.0,0.0,0.0,52,34,15,0.0,0.0,0.0,0.0,1.0,0.0
29555,560,new mexico_luna,35029.0,52.4240383429437,508,Chronic respiratory diseases,46.6609515621556,2399,58.944866140235995,2013,365,0.6602739726027397,0.3095890410958904,0.010958904109589041,0.010958904109589041,0.0,0.0054794520547945215,556,77,46,0.0,0.00821917808219178,0.8767123287671232,0.0,0.0,0.11506849315068493
29561,566,new mexico_socorro,35053.0,64.838979518703,508,Chronic respiratory diseases,53.47389637517329,2389,78.33996691020108,2013,108,0.9537037037037036,0.04629629629629629,0.0,0.0,0.0,0.0,68,35,14,0.0,0.0,0.0,0.0,1.0,0.0
29563,568,new mexico_valencia,35061.0,66.6648449191449,508,Chronic respiratory diseases,56.1235692775266,2385,79.49281903957579,2013,365,0.6684931506849315,0.3178082191780822,0.0136986301369863,0.0,0.0,0.0,115,74,44,0.0,0.0,0.9808219178082191,0.0,0.019178082191780826,0.0
29581,586,new york_orange,36071.0,52.571175012175296,508,Chronic respiratory diseases,47.7693471361556,2421,59.9983936183854,2013,365,0.8767123287671232,0.1232876712328767,0.0,0.0,0.0,0.0,86,53,34,0.0,0.0,0.5863013698630137,0.0,0.4136986301369863,0.0
29583,588,new york_putnam,36079.0,36.6429819823013,508,Chronic respiratory diseases,33.372547579814,2422,42.22269910398529,2013,365,0.9616438356164384,0.03561643835616438,0.0027397260273972607,0.0,0.0,0.0,108,45,32,0.0,0.0,0.9643835616438357,0.03561643835616438,0.0,0.0
29586,591,new york_rockland,36087.0,35.0649756670989,508,Chronic respiratory diseases,33.6344286253102,2424,37.326501316487395,2013,365,0.8136986301369863,0.1780821917808219,0.00821917808219178,0.0,0.0,0.0,143,58,39,0.0,0.0,0.6575342465753424,0.0,0.3424657534246575,0.0
29589,594,new york_suffolk,36103.0,39.62111075688721,508,Chronic respiratory diseases,36.6170206654685,2429,44.325727506454896,2013,365,0.7479452054794521,0.2273972602739726,0.019178082191780826,0.0054794520547945215,0.0,0.0,159,63,41,0.0,0.0,0.7205479452054795,0.0,0.27945205479452057,0.0
29590,595,new york_tompkins,36109.0,46.221835262112506,508,Chronic respiratory diseases,41.8825072642105,2453,52.9423875106431,2013,351,0.9316239316239316,0.06837606837606837,0.0,0.0,0.0,0.0,93,48,35,0.0,0.0,1.0,0.0,0.0,0.0
29595,600,north carolina_avery,37011.0,80.3076956403887,508,Chronic respiratory diseases,69.9195939984355,2483,94.8831696450797,2013,363,0.9256198347107438,0.0743801652892562,0.0,0.0,0.0,0.0,93,48,40,0.0,0.0,0.9614325068870524,0.0,0.03856749311294766,0.0
29598,603,north carolina_caldwell,37027.0,85.2305794010193,508,Chronic respiratory diseases,77.73809553103379,2495,97.41621988648649,2013,365,0.96986301369863,0.030136986301369864,0.0,0.0,0.0,0.0,93,45,29,0.0,0.0,0.5863013698630137,0.4136986301369863,0.0,0.0
29600,605,north carolina_caswell,37033.0,59.162951371647395,508,Chronic respiratory diseases,46.8625239247186,2472,77.6623221536441,2013,364,0.7307692307692307,0.2664835164835165,0.0027472527472527475,0.0,0.0,0.0,112,60,41,0.0,0.0,0.2692307692307692,0.0,0.7307692307692307,0.0
29601,606,north carolina_catawba,37035.0,77.9786150312552,508,Chronic respiratory diseases,70.2445987462379,2513,90.0729761951684,2013,364,0.8379120879120879,0.1620879120879121,0.0,0.0,0.0,0.0,72,54,33,0.0,0.0,0.0,0.0,1.0,0.0
29603,608,north carolina_cumberland,37051.0,68.2737358379854,508,Chronic respiratory diseases,61.5589631988762,2543,78.8620416683588,2013,336,0.8244047619047619,0.17261904761904762,0.002976190476190476,0.0,0.0,0.0,105,56,39,0.0,0.0,0.4523809523809524,0.0,0.5476190476190477,0.0
29604,609,north carolina_davidson,37057.0,74.11964376637529,508,Chronic respiratory diseases,66.5627817653029,2503,85.8847530387772,2013,357,0.7282913165266106,0.2717086834733893,0.0,0.0,0.0,0.0,77,59,40,0.0,0.0,0.0,0.0,1.0,0.0
29608,613,north carolina_edgecombe,37065.0,49.9635293215521,508,Chronic respiratory diseases,36.845100770375,2494,71.072218804482,2013,361,0.8393351800554016,0.15789473684210525,0.002770083102493075,0.0,0.0,0.0,101,54,36,0.0,0.0,0.40443213296398894,0.0,0.5955678670360111,0.0
29609,614,north carolina_forsyth,37067.0,61.6954398024232,508,Chronic respiratory diseases,58.7765682983338,2486,67.0865832710763,2013,365,0.7287671232876712,0.2657534246575343,0.0054794520547945215,0.0,0.0,0.0,122,64,43,0.0,0.03287671232876712,0.4027397260273973,0.0,0.5643835616438356,0.0
29610,615,north carolina_franklin,37069.0,58.065844340375214,508,Chronic respiratory diseases,50.316228736025714,2485,69.878811727477,2013,208,0.9182692307692308,0.08173076923076923,0.0,0.0,0.0,0.0,84,50,38,0.0,0.0,1.0,0.0,0.0,0.0
29611,616,north carolina_gaston,37071.0,89.32171296092207,508,Chronic respiratory diseases,81.930108697924,2537,102.129825298978,2013,328,0.8902439024390244,0.1097560975609756,0.0,0.0,0.0,0.0,66,52,32,0.0,0.0,0.0,0.0,0.9908536585365854,0.009146341463414634
29614,619,north carolina_guilford,37081.0,51.59459027052589,508,Chronic respiratory diseases,44.6258642017161,2487,62.457523082760716,2013,357,0.8039215686274509,0.19327731092436976,0.0028011204481792717,0.0,0.0,0.0,105,56,39,0.0,0.0,0.4201680672268908,0.0,0.5770308123249299,0.0028011204481792717
29616,621,north carolina_hyde,37095.0,52.7620477960647,508,Chronic respiratory diseases,48.0876984951754,2548,60.8013883672375,2013,108,0.9629629629629628,0.037037037037037035,0.0,0.0,0.0,0.0,56,40,22,0.0,0.0,0.0,0.0,1.0,0.0
29623,628,north carolina_macon,37113.0,57.849000316383496,508,Chronic respiratory diseases,44.6597824485011,2539,75.3332503850102,2013,346,0.9537572254335259,0.04624277456647399,0.0,0.0,0.0,0.0,84,46,32,0.0,0.0,1.0,0.0,0.0,0.0
29624,629,north carolina_martin,37117.0,58.5074411805458,508,Chronic respiratory diseases,48.225071953817796,2497,75.13089786656641,2013,365,0.7287671232876712,0.2712328767123288,0.0,0.0,0.0,0.0,90,58,43,0.0,0.0,0.2657534246575343,0.00821917808219178,0.726027397260274,0.0
29632,637,north carolina_rockingham,37157.0,78.685330321805,508,Chronic respiratory diseases,66.7726550807385,2473,97.3318384174433,2013,212,0.8867924528301887,0.10849056603773584,0.0047169811320754715,0.0,0.0,0.0,105,51,40,0.0,0.0,1.0,0.0,0.0,0.0
29637,642,north carolina_watauga,37189.0,53.7812621018258,508,Chronic respiratory diseases,48.6700051482748,2480,61.438052741381206,2013,122,0.8934426229508197,0.09836065573770493,0.0,0.008196721311475409,0.0,0.0,153,51,26,0.0,0.0,0.0,0.0,1.0,0.0
29648,653,north dakota_williams,38105.0,51.3187059813784,508,Chronic respiratory diseases,43.14923996542561,2571,64.4067424180748,2013,365,0.6438356164383562,0.3041095890410959,0.030136986301369864,0.021917808219178082,0.0,0.0,200,73,45,0.0,0.0,0.3287671232876712,0.19726027397260276,0.3808219178082192,0.09315068493150687
29650,655,ohio_allen,39003.0,67.39445796332089,508,Chronic respiratory diseases,55.9673798791033,2645,85.1139751381409,2013,362,0.8287292817679558,0.16574585635359115,0.0055248618784530384,0.0,0.0,0.0,112,58,36,0.0,0.0,0.505524861878453,0.008287292817679558,0.4861878453038674,0.0
29658,663,ohio_columbiana,39029.0,74.9454129197002,508,Chronic respiratory diseases,65.1406564567733,2644,90.08419844423149,2013,351,0.9971509971509972,0.0028490028490028487,0.0,0.0,0.0,0.0,57,21,6,0.0,0.0,0.0,0.8319088319088319,0.0,0.16809116809116809
29662,667,ohio_franklin,39049.0,63.771753459143895,508,Chronic respiratory diseases,58.4889080681937,2669,72.14801555752929,2013,365,0.6191780821917808,0.3643835616438356,0.01643835616438356,0.0,0.0,0.0,136,65,45,0.0,0.0136986301369863,0.4,0.0,0.5863013698630137,0.0
29665,670,ohio_hamilton,39061.0,57.4161563906855,508,Chronic respiratory diseases,53.739250052781294,2691,63.6489346670015,2013,365,0.3150684931506849,0.6602739726027397,0.024657534246575345,0.0,0.0,0.0,116,78,56,0.0,0.0054794520547945215,0.23013698630136986,0.0821917808219178,0.6821917808219178,0.0
29666,671,ohio_jefferson,39081.0,79.51216033691071,508,Chronic respiratory diseases,66.3250440193888,2654,99.01520858609501,2013,365,0.5808219178082191,0.40821917808219177,0.010958904109589041,0.0,0.0,0.0,147,67,46,0.0,0.0,0.3013698630136986,0.0684931506849315,0.6219178082191781,0.00821917808219178
29667,672,ohio_knox,39083.0,61.2796304664421,508,Chronic respiratory diseases,49.914309422005,2655,77.223897037328,2013,214,0.8504672897196262,0.14018691588785046,0.009345794392523364,0.0,0.0,0.0,108,58,40,0.0,0.0,1.0,0.0,0.0,0.0
29682,687,ohio_preble,39135.0,62.5375872353152,508,Chronic respiratory diseases,53.030212631820405,2676,76.45760045668459,2013,361,0.6509695290858726,0.3462603878116344,0.002770083102493075,0.0,0.0,0.0,113,63,45,0.0,0.0,0.4238227146814405,0.0,0.5761772853185596,0.0
29683,688,ohio_scioto,39145.0,86.53400689555978,508,Chronic respiratory diseases,73.41236934589159,2699,105.82333564780899,2013,365,0.9369863013698628,0.06301369863013699,0.0,0.0,0.0,0.0,75,48,19,0.0,0.0,0.0,0.052054794520547946,0.3178082191780822,0.6301369863013698
29691,696,oklahoma_bryan,40013.0,76.34709211742579,508,Chronic respiratory diseases,65.420301208165,2777,91.34916534930107,2013,137,0.8248175182481752,0.1605839416058394,0.0145985401459854,0.0,0.0,0.0,126,71,35,0.0,0.0,1.0,0.0,0.0,0.0
29695,700,oklahoma_cherokee,40021.0,78.1981642223805,508,Chronic respiratory diseases,65.3947862932137,2727,95.2830092575391,2013,289,0.8477508650519031,0.14878892733564014,0.0034602076124567475,0.0,0.0,0.0,101,64,40,0.0,0.0,1.0,0.0,0.0,0.0
29706,711,oklahoma_muskogee,40101.0,111.233617836244,508,Chronic respiratory diseases,97.5696055859814,2737,132.364255747894,2013,365,0.9452054794520548,0.0547945205479452,0.0,0.0,0.0,0.0,69,41,21,0.0,0.0,0.0,0.1232876712328767,0.0,0.8767123287671232
29707,712,oklahoma_oklahoma,40109.0,76.1520693936642,508,Chronic respiratory diseases,67.8343842623417,2741,89.4589900132442,2013,365,0.6328767123287671,0.3479452054794521,0.019178082191780826,0.0,0.0,0.0,147,76,46,0.0,0.06301369863013699,0.6493150684931507,0.0,0.2876712328767123,0.0
29710,715,oklahoma_pottawatomie,40125.0,95.65208863008492,508,Chronic respiratory diseases,89.2975931178062,2748,105.29033940131501,2013,230,0.8826086956521739,0.11304347826086955,0.004347826086956522,0.0,0.0,0.0,126,58,39,0.0,0.0,1.0,0.0,0.0,0.0
29728,733,oregon_lane,41039.0,58.751467541236,508,Chronic respiratory diseases,53.487561696744,2807,66.0561879890992,2013,365,0.6493150684931507,0.2931506849315069,0.0547945205479452,0.0027397260273972607,0.0,0.0,161,82,40,0.0,0.0,0.35342465753424657,0.0,0.6438356164383562,0.0027397260273972607
29729,734,oregon_linn,41043.0,61.337387238436,508,Chronic respiratory diseases,54.7535996132236,2802,70.527498813844,2013,365,0.7972602739726027,0.18904109589041096,0.0136986301369863,0.0,0.0,0.0,111,63,23,0.0,0.0,0.0,0.0,1.0,0.0
29732,737,oregon_umatilla,41059.0,64.0185547603834,508,Chronic respiratory diseases,58.998711433077794,2782,70.8870120612957,2013,364,0.739010989010989,0.2445054945054945,0.016483516483516484,0.0,0.0,0.0,115,67,40,0.0,0.0,0.36538461538461536,0.0,0.6346153846153846,0.0
29737,742,pennsylvania_adams,42001.0,46.0537872006489,508,Chronic respiratory diseases,41.6801697901331,2872,52.0704523616863,2013,365,0.6575342465753424,0.33424657534246577,0.00821917808219178,0.0,0.0,0.0,120,67,44,0.0027397260273972607,0.01643835616438356,0.5424657534246575,0.0,0.4383561643835616,0.0
29738,743,pennsylvania_allegheny,42003.0,48.455371065183,508,Chronic respiratory diseases,43.1372100502252,2855,56.9479630746632,2013,365,0.44931506849315067,0.5013698630136987,0.046575342465753435,0.0027397260273972607,0.0,0.0,190,81,52,0.0,0.0027397260273972607,0.3232876712328767,0.07397260273972603,0.6,0.0
29741,746,pennsylvania_berks,42011.0,48.81773129739661,508,Chronic respiratory diseases,39.825120846391705,2853,61.5775550191512,2013,365,0.5589041095890411,0.40821917808219177,0.03287671232876712,0.0,0.0,0.0,141,77,48,0.0,0.0,0.4301369863013699,0.0,0.5698630136986301,0.0
29759,764,pennsylvania_lawrence,42073.0,54.4382223406133,508,Chronic respiratory diseases,41.592436973649896,2841,73.5318827288933,2013,365,0.9123287671232876,0.07945205479452055,0.00821917808219178,0.0,0.0,0.0,136,50,34,0.0,0.0,0.8821917808219178,0.030136986301369864,0.0,0.08767123287671233
29760,765,pennsylvania_lebanon,42075.0,51.6456434599555,508,Chronic respiratory diseases,40.279413001822796,2859,67.9807205211455,2013,365,0.6027397260273972,0.3671232876712329,0.030136986301369864,0.0,0.0,0.0,141,74,45,0.0,0.0,0.5972602739726027,0.0,0.4027397260273973,0.0
29762,767,pennsylvania_luzerne,42079.0,51.8814189023384,508,Chronic respiratory diseases,45.0702611895689,2829,65.1022867075874,2013,365,0.9287671232876712,0.0684931506849315,0.0027397260273972607,0.0,0.0,0.0,108,49,33,0.0,0.0,0.9589041095890408,0.0,0.0,0.0410958904109589
29764,769,pennsylvania_mercer,42085.0,55.793458828748506,508,Chronic respiratory diseases,44.9786407794752,2826,71.7293305514564,2013,365,0.6164383561643836,0.3753424657534247,0.00821917808219178,0.0,0.0,0.0,147,71,45,0.0,0.0,0.4712328767123288,0.0,0.5287671232876713,0.0
29767,772,pennsylvania_northampton,42095.0,39.772237473033705,508,Chronic respiratory diseases,33.4896438191551,2842,49.3007180402255,2013,365,0.5534246575342465,0.4273972602739726,0.019178082191780826,0.0,0.0,0.0,134,74,48,0.0,0.0,0.3726027397260274,0.0,0.6246575342465753,0.0027397260273972607
29769,774,pennsylvania_philadelphia,42101.0,50.4909570387768,508,Chronic respiratory diseases,46.188203603623286,2871,57.7825596136373,2013,365,0.4602739726027397,0.5123287671232877,0.0273972602739726,0.0,0.0,0.0,122,77,52,0.0,0.03287671232876712,0.326027397260274,0.0,0.6356164383561644,0.0054794520547945215
29771,776,pennsylvania_tioga,42117.0,58.367545620648094,508,Chronic respiratory diseases,48.7092339900526,2877,70.7208991806837,2013,365,0.8931506849315068,0.10410958904109588,0.0027397260273972607,0.0,0.0,0.0,112,51,36,0.0,0.03287671232876712,0.9671232876712328,0.0,0.0,0.0
29777,782,rhode island_providence,44007.0,44.71473608215779,508,Chronic respiratory diseases,38.7432810926771,2883,54.5589717445697,2013,365,0.6602739726027397,0.3232876712328767,0.01643835616438356,0.0,0.0,0.0,150,65,44,0.0,0.010958904109589041,0.4767123287671233,0.0,0.5095890410958904,0.0027397260273972607
29785,790,south carolina_chesterfield,45025.0,72.7105076790137,508,Chronic respiratory diseases,61.615635686057104,2898,89.71647035229721,2013,350,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.0,80,59,41,0.0,0.0,0.2914285714285714,0.0,0.7057142857142857,0.002857142857142857
29791,796,south carolina_greenville,45045.0,59.5055607204066,508,Chronic respiratory diseases,52.195864406019,2888,70.6270349811943,2013,365,0.7698630136986301,0.23013698630136986,0.0,0.0,0.0,0.0,93,58,41,0.0,0.11506849315068493,0.4136986301369863,0.0,0.463013698630137,0.00821917808219178
29792,797,south carolina_lexington,45063.0,58.9226993297521,508,Chronic respiratory diseases,50.5319697849066,2913,71.7167542444499,2013,365,0.7780821917808219,0.2219178082191781,0.0,0.0,0.0,0.0,80,56,36,0.0,0.0,0.0,0.0410958904109589,0.9068493150684932,0.052054794520547946
29798,803,south dakota_brookings,46011.0,43.60675281557611,508,Chronic respiratory diseases,33.567931625230194,2966,58.064902249217994,2013,365,0.8821917808219178,0.1178082191780822,0.0,0.0,0.0,0.0,93,54,38,0.0,0.0,0.8328767123287671,0.0,0.11232876712328768,0.0547945205479452
29800,805,south dakota_codington,46029.0,52.6744296705966,508,Chronic respiratory diseases,47.78062824578879,2953,60.7869421931665,2013,361,0.7700831024930748,0.2299168975069252,0.0,0.0,0.0,0.0,82,59,36,0.0,0.0,0.0,0.0,0.8587257617728532,0.14127423822714685
29805,810,south dakota_pennington,46103.0,49.56443713392421,508,Chronic respiratory diseases,42.5403043861904,2967,59.468224465957405,2013,365,0.7397260273972602,0.2602739726027397,0.0,0.0,0.0,0.0,94,59,37,0.0,0.046575342465753435,0.0,0.0,0.5041095890410959,0.44931506849315067
29807,812,tennessee_anderson,47001.0,68.4187099065829,508,Chronic respiratory diseases,62.7667523726231,3037,78.6837942936218,2013,295,0.9457627118644067,0.05423728813559322,0.0,0.0,0.0,0.0,77,47,35,0.0,0.0,0.8033898305084746,0.19661016949152546,0.0,0.0
29809,814,tennessee_claiborne,47025.0,83.786620796105,508,Chronic respiratory diseases,69.8611896095841,3011,104.794442095002,2013,347,0.9538904899135446,0.04610951008645533,0.0,0.0,0.0,0.0,80,46,36,0.0,0.0,1.0,0.0,0.0,0.0
29813,818,tennessee_hamilton,47065.0,65.3502717824712,508,Chronic respiratory diseases,56.9406994743658,3082,78.57481736336821,2013,288,0.7847222222222222,0.21180555555555555,0.003472222222222222,0.0,0.0,0.0,101,59,43,0.0,0.0,0.7326388888888888,0.0,0.2673611111111111,0.0
29816,821,tennessee_lawrence,47099.0,70.28311461257,508,Chronic respiratory diseases,57.38328777803429,3083,89.55432016253158,2013,110,0.8181818181818182,0.18181818181818185,0.0,0.0,0.0,0.0,64,55,33,0.0,0.0,0.0,0.0,1.0,0.0
29817,822,tennessee_loudon,47105.0,52.743342908255215,508,Chronic respiratory diseases,49.5645079898917,3057,57.7556629818244,2013,281,0.8327402135231317,0.16725978647686832,0.0,0.0,0.0,0.0,80,56,41,0.0,0.0,0.7544483985765125,0.0,0.24555160142348756,0.0
29820,825,tennessee_maury,47119.0,70.6636958005604,508,Chronic respiratory diseases,59.882482169959296,3061,86.8761158586891,2013,109,0.8532110091743119,0.14678899082568808,0.0,0.0,0.0,0.0,59,52,31,0.0,0.0,0.0,0.0,1.0,0.0
29821,826,tennessee_meigs,47121.0,88.4119725164368,508,Chronic respiratory diseases,80.5219061411092,3069,98.8079664363517,2013,233,0.9356223175965666,0.06437768240343347,0.0,0.0,0.0,0.0,100,49,39,0.0,0.0,1.0,0.0,0.0,0.0
29824,829,tennessee_roane,47145.0,75.030760400178,508,Chronic respiratory diseases,65.0751689833043,3050,90.37148397714572,2013,365,0.4054794520547945,0.5917808219178082,0.0027397260273972607,0.0,0.0,0.0,121,67,53,0.0,0.0,0.0,0.0,0.9863013698630136,0.0136986301369863
29825,830,tennessee_sevier,47155.0,58.2770860525365,508,Chronic respiratory diseases,51.68568315147429,3052,67.2706907240957,2013,364,0.8214285714285714,0.17857142857142858,0.0,0.0,0.0,0.0,100,58,44,0.0,0.0,1.0,0.0,0.0,0.0
29827,832,tennessee_sullivan,47163.0,68.89542429243589,508,Chronic respiratory diseases,64.1260049031669,3007,76.88856013750551,2013,364,0.7582417582417582,0.2225274725274725,0.019230769230769232,0.0,0.0,0.0,136,65,42,0.005494505494505495,0.27472527472527475,0.4615384615384616,0.14285714285714285,0.1153846153846154,0.0
29828,833,tennessee_sumner,47165.0,60.601883302753286,508,Chronic respiratory diseases,56.996510657633706,3002,67.54892918967461,2013,283,0.7667844522968198,0.2332155477031802,0.0,0.0,0.0,0.0,100,61,43,0.0,0.0,0.7561837455830389,0.0,0.24381625441696114,0.0
29838,843,texas_collin,48085.0,41.117117588598106,508,Chronic respiratory diseases,40.072638533399,3153,42.99127699543629,2013,362,0.7651933701657458,0.19613259668508287,0.03867403314917127,0.0,0.0,0.0,140,77,40,0.0,0.0,1.0,0.0,0.0,0.0
29840,845,texas_dallas,48113.0,48.8953156335835,508,Chronic respiratory diseases,45.5596247366812,3173,54.158290761903714,2013,365,0.4602739726027397,0.4821917808219178,0.0547945205479452,0.0027397260273972607,0.0,0.0,154,88,52,0.0,0.0410958904109589,0.3863013698630137,0.0,0.5589041095890411,0.0136986301369863
29860,865,texas_montgomery,48339.0,59.31864365153921,508,Chronic respiratory diseases,53.769548710960905,3280,67.1390422662078,2013,363,0.7162534435261708,0.2672176308539945,0.016528925619834708,0.0,0.0,0.0,150,67,43,0.0,0.0,0.6198347107438017,0.0,0.3801652892561984,0.0
29870,875,texas_tarrant,48439.0,56.1908129547559,508,Chronic respiratory diseases,51.4517589197779,3172,63.8407727063052,2013,365,0.5753424657534246,0.3506849315068493,0.06301369863013699,0.010958904109589041,0.0,0.0,187,90,48,0.0,0.04931506849315069,0.5232876712328767,0.0,0.4273972602739726,0.0
29873,878,texas_webb,48479.0,29.4998933176573,508,Chronic respiratory diseases,21.681878949781105,3334,41.6115114347727,2013,365,0.7534246575342466,0.23835616438356164,0.00821917808219178,0.0,0.0,0.0,122,66,40,0.0027397260273972607,0.0,0.4191780821917808,0.0,0.5452054794520548,0.03287671232876712
29874,879,texas_wichita,48485.0,82.5337847324136,508,Chronic respiratory diseases,70.4911751210724,3130,100.74899960406601,2013,345,0.8927536231884058,0.1072463768115942,0.0,0.0,0.0,0.0,88,52,26,0.0,0.0,0.0,0.0,1.0,0.0
29880,885,utah_duchesne,49013.0,68.6890884383987,508,Chronic respiratory diseases,48.2068985268902,3360,92.26272837001561,2013,365,0.473972602739726,0.4054794520547945,0.046575342465753435,0.06027397260273973,0.0136986301369863,0.0,213,112,51,0.0,0.0054794520547945215,0.947945205479452,0.0,0.046575342465753435,0.0
29888,893,utah_wayne,49055.0,45.07685842184321,508,Chronic respiratory diseases,34.6909851550634,3371,58.4919085468295,2013,119,1.0,0.0,0.0,0.0,0.0,0.0,35,19,9,0.0,0.0,0.0,0.0,1.0,0.0
29890,895,vermont_bennington,50003.0,69.9403734643704,508,Chronic respiratory diseases,57.890248622491896,3390,86.3306743380535,2013,365,0.8876712328767123,0.1095890410958904,0.0027397260273972607,0.0,0.0,0.0,101,51,36,0.0,0.0,0.7972602739726027,0.0,0.2027397260273973,0.0
29898,903,virginia_chesterfield,51041.0,49.3538451393814,508,Chronic respiratory diseases,44.88870857857951,3457,56.013610310246285,2013,260,0.8692307692307693,0.13076923076923078,0.0,0.0,0.0,0.0,87,54,37,0.0,0.0,0.7307692307692307,0.0,0.2692307692307692,0.0
29921,926,washington_clark,53011.0,52.4792997409054,508,Chronic respiratory diseases,47.919231400058614,3563,59.16368915553311,2013,365,0.7287671232876712,0.2356164383561644,0.0273972602739726,0.00821917808219178,0.0,0.0,157,68,33,0.0,0.0,0.3479452054794521,0.0,0.6520547945205479,0.0
29922,927,washington_columbia,53013.0,70.0889514154371,508,Chronic respiratory diseases,58.3784715535599,3557,84.35925299690071,2013,340,0.9205882352941176,0.07941176470588235,0.0,0.0,0.0,0.0,81,45,21,0.0,0.0,0.0,0.0,1.0,0.0
29924,929,washington_franklin,53021.0,57.049251640292795,508,Chronic respiratory diseases,47.76479838207211,3554,68.6957132153215,2013,333,0.8768768768768769,0.12312312312312312,0.0,0.0,0.0,0.0,82,54,23,0.0,0.0,0.0,0.0,1.0,0.0
29926,931,washington_grays harbor,53027.0,80.2612041497547,508,Chronic respiratory diseases,72.1799111619575,3546,90.06968599380421,2013,365,0.8657534246575342,0.13424657534246576,0.0,0.0,0.0,0.0,71,54,21,0.0,0.0,0.0,0.0,1.0,0.0
29928,933,washington_king,53033.0,37.812309719222704,508,Chronic respiratory diseases,32.905195906963804,3543,45.06701835354379,2013,365,0.5917808219178082,0.3917808219178082,0.01643835616438356,0.0,0.0,0.0,149,72,46,0.0,0.0,0.19452054794520549,0.0,0.8054794520547945,0.0
29934,939,washington_okanogan,53047.0,57.8633543857222,508,Chronic respiratory diseases,50.0542706940825,3528,68.0563604328607,2013,365,0.6767123287671233,0.3068493150684932,0.01643835616438356,0.0,0.0,0.0,131,68,35,0.0,0.0,0.0,0.0,1.0,0.0
29940,945,washington_thurston,53067.0,55.0626860247637,508,Chronic respiratory diseases,49.9163298364549,3550,62.4693066224486,2013,364,0.7939560439560439,0.1978021978021978,0.008241758241758242,0.0,0.0,0.0,132,62,32,0.0,0.0,0.3873626373626374,0.0,0.6126373626373627,0.0
29946,951,west virginia_brooke,54009.0,71.2270017330163,508,Chronic respiratory diseases,63.037343364472285,3566,83.68987427686051,2013,365,0.8356164383561644,0.1643835616438356,0.0,0.0,0.0,0.0,97,59,23,0.0027397260273972607,0.0,0.0,0.4931506849315068,0.3095890410958904,0.19452054794520549
29948,953,west virginia_gilmer,54021.0,67.6503580759113,508,Chronic respiratory diseases,58.5869250733109,3593,79.9806968285783,2013,348,0.9655172413793104,0.03448275862068965,0.0,0.0,0.0,0.0,80,44,31,0.0,0.0,1.0,0.0,0.0,0.0
29951,956,west virginia_harrison,54033.0,84.05264145939559,508,Chronic respiratory diseases,72.7124563676316,3580,101.492478582379,2013,119,0.7815126050420168,0.2184873949579832,0.0,0.0,0.0,0.0,69,56,34,0.0,0.0,0.0,0.0,1.0,0.0
29956,961,west virginia_ohio,54069.0,74.7771448134854,508,Chronic respiratory diseases,64.21652800003,3567,92.2822412544281,2013,264,0.7992424242424242,0.19318181818181815,0.007575757575757577,0.0,0.0,0.0,112,58,41,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0
29959,964,west virginia_wood,54107.0,73.0863441811132,508,Chronic respiratory diseases,61.9389057140063,3583,90.4637808385808,2013,364,0.8791208791208791,0.1153846153846154,0.005494505494505495,0.0,0.0,0.0,112,52,34,0.0,0.0,0.5054945054945055,0.30494505494505497,0.18956043956043955,0.0
29962,967,wisconsin_brown,55009.0,47.7554356651379,508,Chronic respiratory diseases,39.89020147326521,3667,59.747817506229104,2013,365,0.7232876712328767,0.26301369863013696,0.0136986301369863,0.0,0.0,0.0,114,66,40,0.0,0.0,0.3780821917808219,0.13424657534246576,0.4876712328767123,0.0
